month,latitude,longitude,depth,mag,id,place
8,10,100,114,5,usp00086r2,"Nicobar Islands, India region"
8,-30,180,610,5.7,usp00086rb,south of the Fiji Islands
8,30,130,33,5,usp00086rr,"Ryukyu Islands, Japan"
8,-10,150,189,5.1,usp00086sf,"eastern New Guinea region, Papua New Guinea"
8,-10,150,33,5.9,usp00086sb,"New Britain region, Papua New Guinea"
8,-10,130,33,5.1,usp00086s5,"Kepulauan Tanimbar, Indonesia"
8,20,-100,33,5,usp00086rv,"Guerrero, Mexico"
8,-20,170,33,5.5,usp00086tp,Vanuatu
8,60,-30,10,5.3,usp00086t9,Reykjanes Ridge
8,-20,-70,117,5.2,usp00086ty,"Antofagasta, Chile"
8,-20,-180,33,6.5,usp00086u2,Tonga
8,10,130,33,5.5,usp00086va,"Mindanao, Philippines"
8,0,140,23,6.6,usp00086u4,"near the north coast of New Guinea, Papua New Guinea"
8,40,140,27,5,usp00086vs,"off the east coast of Honshu, Japan"
8,20,150,33,5.8,usp00086vr,"Rota region, Northern Mariana Islands"
8,20,150,33,5.2,usp00086w0,"Rota region, Northern Mariana Islands"
8,40,140,345,5.1,usp00086vy,"Primor'ye, Russia"
8,0,120,41,5.1,usp00086wp,"Sulawesi, Indonesia"
8,20,150,33,5,usp00086yv,"Rota region, Northern Mariana Islands"
8,-30,-180,55,5.1,usp00086yn,"Kermadec Islands, New Zealand"
8,0,130,124,5.2,usp00086y8,"Halmahera, Indonesia"
9,0,-20,10,5.5,usp000870z,north of Ascension Island
9,0,-20,10,5.6,usp000870d,north of Ascension Island
9,40,140,55,5.1,usp0008711,"Hokkaido, Japan region"
9,0,-80,199,6.8,usp000871m,Colombia
9,40,130,10,5.3,usp000873h,"western Honshu, Japan"
9,-60,-130,10,6.1,usp000872q,Pacific-Antarctic Ridge
9,0,150,366,5.7,usp000874u,"New Ireland region, Papua New Guinea"
9,-30,180,628,5.1,usp0008744,south of the Fiji Islands
9,-30,180,625,6.8,usp0008740,south of the Fiji Islands
9,-60,-30,33,5.4,usp000875a,South Sandwich Islands region
9,50,150,33,5.5,usp000875r,east of the Kuril Islands
9,-30,-70,33,5,usp000876a,"Atacama, Chile"
9,20,140,177,5.3,usp0008773,"Volcano Islands, Japan region"
9,-10,130,146,5.1,usp000876h,Banda Sea
9,30,70,33,5.4,usp0008784,Pakistan
9,40,140,106,5.2,usp0008796,"near the south coast of Honshu, Japan"
9,10,120,104,5,usp000878f,"Mindoro, Philippines"
9,-10,150,421,5.8,usp000878b,"Bougainville region, Papua New Guinea"
9,-20,-170,33,5.4,usp00087am,Tonga
9,-50,130,10,5.4,usp000879h,western Indian-Antarctic Ridge
9,-30,60,10,5.3,usp00087a9,Southwest Indian Ridge
9,-10,130,100,5,usp00087bg,Banda Sea
9,10,-80,21,5.1,usp00087b0,near the west coast of Colombia
9,-20,-170,10,6.1,usp00087cb,Tonga
9,-50,20,10,5.6,usp00087d0,southwest of Africa
9,-50,20,10,5.3,usp00087cu,southwest of Africa
9,-60,-20,10,5.5,usp00087d3,east of the South Sandwich Islands
9,-40,-100,10,5.6,usp00087e5,southeast of Easter Island
9,-60,-160,10,5.4,usp00087dm,Pacific-Antarctic Ridge
9,0,90,33,5.2,usp00087f5,South Indian Ocean
9,-60,-160,10,5.9,usp00087ex,Pacific-Antarctic Ridge
9,-10,150,66,5.4,usp00087gy,"New Britain region, Papua New Guinea"
9,0,100,97,5.2,usp00087g1,"southern Sumatra, Indonesia"
9,10,130,51,6.2,usp00087jx,"Mindanao, Philippines"
9,30,-50,10,5.2,usp00087k4,northern Mid-Atlantic Ridge
9,20,-100,33,5.2,usp00087k0,"offshore Oaxaca, Mexico"
9,-10,150,33,5.2,usp00087m2,"New Britain region, Papua New Guinea"
9,20,120,33,5.6,usp00087n7,"Babuyan Islands region, Philippines"
9,0,130,33,6,usp00087n5,Molucca Sea
9,-10,170,41,5.2,usp00087n1,Santa Cruz Islands
9,-20,170,50,5.2,usp00087nq,southeast of the Loyalty Islands
9,50,-180,33,5.6,usp00087pa,"Andreanof Islands, Aleutian Islands, Alaska"
9,-10,170,204,5.2,usp00087q3,Vanuatu
9,-60,-20,33,5.7,usp00087pr,South Sandwich Islands region
9,0,150,65,5,usp00087s0,"New Ireland region, Papua New Guinea"
9,50,-130,10,5.2,usp00087rk,"Vancouver Island, Canada region"
9,-20,-180,33,5.6,usp00087sp,Fiji region
9,-30,-180,74,5.6,usp00087sc,Kermadec Islands region
9,-30,-180,30,7,usp00087s6,Kermadec Islands region
9,50,-170,33,5.2,usp00087uq,"Fox Islands, Aleutian Islands, Alaska"
9,40,-130,10,5.4,usp00087tw,off the coast of Northern California
9,-10,30,10,5.9,usp00087ua,"Lake Tanganyika region, Dem. Republic of the Congo-Tanzania"
9,-10,160,33,5.6,usp00087tt,Solomon Islands
9,10,-90,33,5.6,usp00087vn,"offshore Chiapas, Mexico"
9,50,150,49,5,usp00087v7,Kuril Islands
9,-70,180,10,5.8,usp00087xa,Balleny Islands region
9,-10,160,75,5.1,usp00087yh,"Bougainville region, Papua New Guinea"
9,-20,-170,33,5.1,usp00087yu,Tonga
9,-20,-180,33,5.2,usp00087yz,Tonga
9,-30,-180,41,5.5,usp000880j,Kermadec Islands region
9,-10,170,33,5.6,usp000880c,Santa Cruz Islands
9,-10,70,10,6,usp0008804,Mid-Indian Ridge
9,50,-170,33,5.1,usp00087ze,"Andreanof Islands, Aleutian Islands, Alaska"
9,40,10,10,5.7,usp000880n,central Italy
9,0,140,33,5.4,usp0008828,"Papua, Indonesia"
9,-10,130,254,6,usp000882g,Banda Sea
9,0,-20,10,5.5,usp0008826,north of Ascension Island
9,40,10,10,6,usp000881f,central Italy
9,10,130,33,5.1,usp0008833,Philippine Islands region
9,-30,-70,176,5,usp000884r,"Catamarca, Argentina"
9,-10,170,23,5.3,usp000884p,Santa Cruz Islands
9,-30,-180,33,5.3,usp0008843,Kermadec Islands region
9,-20,-70,107,5.6,usp000887r,"Antofagasta, Chile"
9,10,140,99,5.3,usp000886c,Guam region
9,0,120,33,5.9,usp000885v,"Sulawesi, Indonesia"
9,20,150,70,5.6,usp000888x,"Maug Islands region, Northern Mariana Islands"
9,10,-90,38,5.3,usp000888w,"offshore Chiapas, Mexico"
9,30,140,10,6.2,usp000889y,"Izu Islands, Japan region"
9,20,150,91,5.1,usp00088a8,"Maug Islands region, Northern Mariana Islands"
9,30,140,10,5.3,usp00088at,"Izu Islands, Japan region"
10,50,140,416,5.5,usp00088bb,"Primor'ye, Russia"
10,-50,140,10,5.4,usp00088e4,west of Macquarie Island
10,40,150,33,5.2,usp00088e6,"Hokkaido, Japan region"
10,-10,150,100,5.6,usp00088e0,"New Britain region, Papua New Guinea"
10,30,60,33,5.3,usp00088eq,southern Iran
10,40,10,10,5.3,usp00088ef,central Italy
10,50,-180,62,5.2,usp00088fm,"Andreanof Islands, Aleutian Islands, Alaska"
10,10,130,80,5,usp00088f9,"Mindanao, Philippines"
10,40,-130,7,5.2,ci9025415,"104km WNW of Bayview, California"
10,-40,-110,10,5.7,usp00088he,southern East Pacific Rise
10,20,-50,10,5.7,usp00088h7,northern Mid-Atlantic Ridge
10,20,-50,10,5.5,usp00088h6,northern Mid-Atlantic Ridge
10,10,130,224,5.8,usp00088kt,"Mindanao, Philippines"
10,50,150,71,5.5,usp00088jc,Kuril Islands
10,-10,150,71,5.1,usp00088kr,"near the south coast of New Guinea, Papua New Guinea"
10,0,-80,10,5.3,usp00088j4,south of Panama
10,-60,-30,274,6.3,usp00088kn,South Sandwich Islands region
10,10,-90,72,5.4,usp00088jy,off the coast of Central America
10,-10,160,33,6.1,usp00088ne,Solomon Islands
10,10,130,66,5.3,usp00088mc,Philippine Islands region
10,-20,180,23,5.2,usp00088mn,Fiji
10,10,130,106,6.5,usp00088mv,"Mindanao, Philippines"
10,40,10,10,5.5,usp00088np,central Italy
10,-10,160,33,5.4,usp00088na,Solomon Islands
10,70,10,10,5,usp00088nf,Greenland Sea
10,-10,160,33,5.6,usp00088n8,Solomon Islands
10,-30,-180,33,5.9,usp00088px,Kermadec Islands region
10,20,-50,10,5.2,usp00088pw,northern Mid-Atlantic Ridge
10,0,130,33,5.3,usp00088qf,"Ceram Sea, Indonesia"
10,-50,20,10,5.5,usp00088q5,southwest of Africa
10,0,130,33,5.2,usp00088qz,Molucca Sea
10,-30,180,617,5.7,usp00088r6,Kermadec Islands region
10,40,150,33,5.9,usp00088s2,"Hokkaido, Japan region"
10,-10,150,56,5.2,usp00088sg,"eastern New Guinea region, Papua New Guinea"
10,40,140,33,5.1,usp00088sb,"Hokkaido, Japan region"
10,40,150,33,5.5,usp00088sa,"Hokkaido, Japan region"
10,40,140,33,5.4,usp00088s9,"Hokkaido, Japan region"
10,40,140,33,5.5,usp00088t9,eastern Sea of Japan
10,-30,-180,278,5.1,usp00088sp,Kermadec Islands region
10,0,130,33,5.3,usp00088us,"near the north coast of Papua, Indonesia"
10,-10,160,33,6,usp00088um,Solomon Islands
10,0,130,33,5,usp00088uj,Celebes Sea
10,40,140,52,5.4,usp00088vf,"near the east coast of Honshu, Japan"
10,30,140,28,5.2,usp00088vc,"near the south coast of Honshu, Japan"
10,40,150,33,5.3,usp00088w1,"Hokkaido, Japan region"
10,50,-130,10,5.4,usp00088vq,off the coast of Oregon
10,30,120,143,5.5,usp00088vv,Taiwan region
10,0,130,58,5.2,usp00088wn,Molucca Sea
10,40,10,10,5.3,usp00088x7,central Italy
10,-50,-120,10,5.3,usp00088x2,southern East Pacific Rise
10,40,20,24,6.4,usp00088z4,southern Greece
10,-10,170,48,5.4,usp000891e,Santa Cruz Islands
10,40,10,10,5.5,usp0008916,central Italy
10,30,-40,10,5.1,usp000890u,northern Mid-Atlantic Ridge
10,-20,-180,167,7.8,usp000890q,south of the Fiji Islands
10,-20,-180,169,5.2,usp0008921,Fiji region
10,-30,-70,48,5.5,usp0008931,"Coquimbo, Chile"
10,50,-180,22,6.4,usp000892w,"Andreanof Islands, Aleutian Islands, Alaska"
10,-30,-70,58,7.1,usp000892b,"Coquimbo, Chile"
10,-20,-70,56,5.7,usp000892s,near the coast of southern Peru
10,-30,-70,49,5,usp000892d,"Coquimbo, Chile"
10,40,80,33,5.3,usp000894v,Xinjiang-Xizang border region
10,-20,-130,10,5.3,usp000894u,South Pacific Ocean
10,-30,-70,45,5.1,usp000892f,"Coquimbo, Chile"
10,-30,-70,64,5.4,usp000895b,"Coquimbo, Chile"
10,-10,130,131,5.3,usp000896v,"Kepulauan Barat Daya, Indonesia"
10,-20,-180,579,6,usp000897m,Fiji region
10,40,80,49,5.4,usp000897u,"southern Xinjiang, China"
10,-60,150,10,6.2,usp0008973,west of Macquarie Island
10,-30,-70,100,5,usp000897z,"Coquimbo, Chile"
10,0,120,36,5.5,usp000898b,Molucca Sea
10,10,-40,10,5.4,usp00089ah,central Mid-Atlantic Ridge
10,-20,-170,33,5,usp000899z,Tonga
10,-20,-180,33,5.8,usp00089b4,Tonga
10,-30,-70,45,5,usp00089bq,"Coquimbo, Chile"
10,-10,130,178,5.2,usp00089br,"Kepulauan Barat Daya, Indonesia"
10,30,60,33,5.4,usp00089c0,southern Iran
10,-30,-180,33,5.3,usp00089bw,south of the Fiji Islands
10,-20,-170,134,5.5,usp00089cx,Tonga
10,50,150,154,5.6,usp00089ev,Kuril Islands
10,10,130,138,5.1,usp00089ea,"Mindanao, Philippines"
10,50,-30,10,5.5,usp00089gp,northern Mid-Atlantic Ridge
10,30,100,33,5.1,usp00089gh,"Yunnan, China"
10,-10,120,160,5.7,usp00089fx,"Sumbawa region, Indonesia"
10,-20,-180,531,5,usp00089jz,Fiji region
10,20,-50,10,5.3,usp00089k7,northern Mid-Atlantic Ridge
10,-60,-130,10,5.7,usp00089n8,Pacific-Antarctic Ridge
10,-10,130,152,5,usp00089n2,Banda Sea
10,-50,-130,10,5.8,usp00089mu,Pacific-Antarctic Ridge
10,10,130,33,5.6,usp00089me,Philippine Islands region
10,-30,-70,58,5.3,usp00089m2,"Atacama, Chile"
10,40,140,134,5.6,usp00089na,"eastern Honshu, Japan"
10,-10,130,153,5.3,usp00089pp,Banda Sea
10,-30,-180,33,5.9,usp00089p6,"Kermadec Islands, New Zealand"
10,-50,-130,10,5.3,usp00089nq,Pacific-Antarctic Ridge
10,10,130,141,5.1,usp00089qy,"Mindanao, Philippines"
10,0,-80,112,7.2,usp00089q2,northern Peru
10,0,-100,10,5,usp00089rb,Galapagos Triple Junction region
10,-10,100,45,5.6,usp00089r7,"Sunda Strait, Indonesia"
10,20,-80,10,5,usp00089r4,north of Honduras
10,-20,-180,541,5.3,usp00089rx,Fiji region
10,-50,20,10,5.4,usp00089sp,south of Africa
10,30,90,33,5.3,usp00089sb,western Xizang
10,0,120,175,5,usp00089uj,"Minahasa, Sulawesi, Indonesia"
10,40,70,102,5,usp00089uh,"Hindu Kush region, Afghanistan"
10,20,120,51,5.1,usp00089uf,"southwestern Ryukyu Islands, Japan"
10,-10,170,183,5.9,usp00089ud,Vanuatu
11,-20,-170,33,5.6,usp00089ut,Samoa Islands region
11,-30,70,10,5.1,usp00089v3,Indian Ocean Triple Junction
11,-20,-180,152,5.9,usp0008a1k,Tonga
11,30,90,33,5.5,usp0008a01,western Xizang
11,-10,130,216,6.1,usp0008a1d,Banda Sea
11,-20,-180,600,5.6,usp0008a0d,Fiji region
11,0,130,161,5.4,usp0008a0m,"Kepulauan Sangihe, Indonesia"
11,-10,180,33,5.5,usp0008a0j,Fiji region
11,-30,-70,45,5.6,usp0008a1g,"Coquimbo, Chile"
11,-30,-70,45,6.2,usp0008a1c,"Coquimbo, Chile"
11,-30,70,10,5.1,usp0008a21,Indian Ocean Triple Junction
11,-20,-70,33,5.1,usp0008a1v,near the coast of southern Peru
11,-20,-180,621,5.6,usp0008a2j,Fiji region
11,30,140,10,5.9,usp0008a5b,"Bonin Islands, Japan region"
11,40,20,24,5.6,usp0008a50,Greece
11,40,140,119,5,usp0008a4w,"Hokkaido, Japan region"
11,-10,180,33,5.3,usp0008a4h,Fiji region
11,-40,-80,10,5.6,usp0008a3u,"off the coast of Los Lagos, Chile"
11,40,20,33,5.4,usp0008a4f,"Crete, Greece"
11,0,70,10,5.6,usp0008a44,Maldive Islands region
11,10,-90,117,5.6,usp0008a6v,Nicaragua
11,-10,180,33,5.3,usp0008a75,Fiji region
11,-40,180,33,5,usp0008a8c,North Island of New Zealand
11,50,150,33,5.3,usp0008a9n,Kuril Islands
11,40,90,33,7.5,usp0008a97,western Xizang
11,30,90,33,5.3,usp0008aaz,western Xizang
11,10,-90,176,6.5,usp0008acs,El Salvador
11,-30,-70,28,5.3,usp0008acg,"offshore Coquimbo, Chile"
11,0,-20,10,5.6,usp0008ady,north of Ascension Island
11,10,150,69,5.5,usp0008aen,Guam region
11,30,140,86,6.2,usp0008aez,"Izu Islands, Japan region"
11,40,150,84,5.1,usp0008agc,Kuril Islands
11,30,140,84,5,usp0008ag6,"Izu Islands, Japan region"
11,30,140,82,5,usp0008afd,"Izu Islands, Japan region"
11,-10,180,33,5.5,usp0008af6,Fiji region
11,-40,-110,10,5.6,usp0008ah8,southern East Pacific Rise
11,20,120,85,5,usp0008agy,Taiwan region
11,-10,160,33,5.5,usp0008ak0,"Bougainville region, Papua New Guinea"
11,40,150,60,5,usp0008ajw,Kuril Islands
11,-10,160,33,5.3,usp0008an4,"Bougainville region, Papua New Guinea"
11,20,120,33,5.2,usp0008amu,Taiwan
11,0,-30,10,5.6,usp0008ana,central Mid-Atlantic Ridge
11,40,30,18,6,usp0008ap8,Aegean Sea
11,40,150,161,6.1,usp0008aq4,"Hokkaido, Japan region"
11,-20,-180,363,5.6,usp0008aqe,Fiji region
11,-20,170,123,7,usp0008aqx,Vanuatu
11,-10,100,58,5.3,usp0008arz,"southern Sumatra, Indonesia"
11,50,-170,33,5.2,usp0008art,"Andreanof Islands, Aleutian Islands, Alaska"
11,-30,70,10,5.1,usp0008asz,Mid-Indian Ridge
11,0,70,10,5,usp0008at3,Chagos Archipelago region
11,50,-170,33,5.4,usp0008atz,"Fox Islands, Aleutian Islands, Alaska"
11,-20,-170,33,5.5,usp0008atr,Tonga
11,-10,160,101,5,usp0008atn,Solomon Islands
11,50,-180,51,5.2,usp0008ath,"Andreanof Islands, Aleutian Islands, Alaska"
11,-20,-170,33,5.6,usp0008at9,Tonga
11,50,-170,33,5.2,usp0008aug,"Fox Islands, Aleutian Islands, Alaska"
11,10,90,70,5.1,usp0008aur,"Nicobar Islands, India region"
11,-30,-180,52,5.8,usp0008awv,"Kermadec Islands, New Zealand"
11,40,20,33,5.4,usp0008aw6,Ionian Sea
11,40,20,33,5.1,usp0008awu,southern Greece
11,40,20,33,6.6,usp0008aw5,Ionian Sea
11,-30,70,10,5,usp0008aya,Mid-Indian Ridge
11,0,150,33,5.5,usp0008azu,Bismarck Sea
11,-10,-180,33,5.7,usp0008az4,Samoa Islands region
11,40,140,56,5.2,usp0008b0e,"near the east coast of Honshu, Japan"
11,-60,-30,33,5.5,usp0008b0u,South Sandwich Islands region
11,-10,150,56,5.3,usp0008b1n,"New Britain region, Papua New Guinea"
11,-10,130,142,5.1,usp0008b13,"Kepulauan Barat Daya, Indonesia"
11,20,90,54,6.1,usp0008b2r,India-Bangladesh border region
11,-20,-70,47,5.4,usp0008b2h,near the coast of southern Peru
11,20,-110,33,5.5,usp0008b43,Revilla Gigedo Islands region
11,-30,-70,33,5.2,usp0008b4u,"Atacama, Chile"
11,-20,170,140,5,usp0008b62,Vanuatu
11,-20,170,33,5.6,usp0008b64,southeast of the Loyalty Islands
11,0,70,10,5.4,usp0008b7b,Carlsberg Ridge
11,-10,100,33,5.1,usp0008b71,"southern Sumatra, Indonesia"
11,40,140,23,5.6,usp0008b6g,eastern Sea of Japan
11,50,-170,33,5.2,usp0008b6s,"Fox Islands, Aleutian Islands, Alaska"
11,0,150,33,5.3,usp0008b7u,"near the north coast of New Guinea, Papua New Guinea"
11,50,-170,33,5.1,usp0008b89,"Fox Islands, Aleutian Islands, Alaska"
11,-10,180,33,5.7,usp0008b98,Fiji region
11,40,-20,10,5.2,usp0008bav,Azores-Cape St. Vincent Ridge
11,-10,180,33,5.3,usp0008b9s,Fiji region
11,0,120,24,7,usp0008baj,"Minahasa, Sulawesi, Indonesia"
11,50,150,33,5.5,usp0008bb1,Kuril Islands
11,30,130,33,5.2,usp0008bck,"Ryukyu Islands, Japan"
11,30,-110,10,5.4,usp0008bcj,"Baja California, Mexico"
11,-20,170,150,5.1,usp0008bby,Vanuatu
11,-10,100,33,5,usp0008bd0,"southern Sumatra, Indonesia"
11,30,90,33,5.1,usp0008be2,Nepal
11,-30,-180,229,5.4,usp0008bdm,Kermadec Islands region
11,40,50,38,5.3,usp0008bea,Georgia (Sak'art'velo)
11,-10,-70,586,6.7,usp0008bg2,"La Paz, Bolivia"
11,30,140,33,5.2,usp0008bey,"Bonin Islands, Japan region"
11,50,150,394,5.5,usp0008bf7,Sea of Okhotsk
11,-20,-180,581,5.7,usp0008bg9,Fiji region
11,-10,130,25,5.2,usp0008bh4,Timor Sea
11,10,-90,33,5.7,usp0008bh3,near the coast of Nicaragua
11,0,130,43,5.8,usp0008bgc,Molucca Sea
11,-40,170,104,5.2,usp0008bhf,South Island of New Zealand
11,30,-40,10,5.1,usp0008bk0,northern Mid-Atlantic Ridge
11,40,-120,4,5.16,ci9033195,"10km NNE of Mammoth Lakes, California"
11,30,-40,10,5.3,usp0008bjk,northern Mid-Atlantic Ridge
12,10,-40,10,5,usp0008bk4,northern Mid-Atlantic Ridge
12,40,140,33,5.1,usp0008bm0,eastern Sea of Japan
12,0,130,61,5.4,usp0008bkd,Molucca Sea
12,40,20,33,5.3,usp0008bnh,central Mediterranean Sea
12,10,120,596,5.5,usp0008bn1,"Moro Gulf, Mindanao, Philippines"
12,10,-40,10,5,usp0008bmj,northern Mid-Atlantic Ridge
12,70,0,10,5.3,usp0008bma,Jan Mayen Island region
12,0,130,33,5.3,usp0008bqc,Banda Sea
12,10,-90,81,6,usp0008brc,offshore Guatemala
12,30,60,33,5.1,usp0008br4,Afghanistan-Pakistan border region
12,-20,-180,33,5.5,usp0008bqs,Tonga region
12,10,-90,87,5.5,usp0008bs1,offshore Guatemala
12,60,160,33,5.5,usp0008bs4,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.7,usp0008btm,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,7.8,usp0008btk,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.5,usp0008btc,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.1,usp0008bsf,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.6,usp0008btn,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5,usp0008bvb,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.4,usp0008btt,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008btq,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.3,usp0008bts,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.4,usp0008btr,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008btx,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008bv4,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.1,usp0008btw,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008btu,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008bv0,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008btz,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008buf,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008bu6,"off the east coast of the Kamchatka Peninsula, Russia"
12,0,130,89,5.5,usp0008but,Molucca Sea
12,50,160,33,5.2,usp0008bvu,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.5,usp0008bxb,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008bx9,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008bx8,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,6.4,usp0008bx5,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008bz8,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008by2,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008bxu,"off the east coast of the Kamchatka Peninsula, Russia"
12,30,150,33,5.2,usp0008byv,"Volcano Islands, Japan region"
12,50,160,33,5.2,usp0008bye,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.2,usp0008byu,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.3,usp0008byh,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.2,usp0008bzh,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.8,usp0008bzf,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008bza,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.9,usp0008c2p,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.3,usp0008c0t,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.4,usp0008c06,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008bzz,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,6.1,usp0008c2b,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.5,usp0008c12,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5,usp0008c10,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.7,usp0008c22,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.6,usp0008c13,"near the east coast of the Kamchatka Peninsula, Russia"
12,70,-90,10,5.4,usp0008c1m,"Nunavut, Canada"
12,50,160,33,5.1,usp0008c16,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.3,usp0008c3m,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.2,usp0008c2q,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.2,usp0008c40,"near the east coast of the Kamchatka Peninsula, Russia"
12,-10,130,142,5.3,usp0008c48,Banda Sea
12,50,160,33,5.4,usp0008c5u,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008c58,"off the east coast of the Kamchatka Peninsula, Russia"
12,40,140,87,5.4,usp0008c54,"near the east coast of Honshu, Japan"
12,50,160,33,5,usp0008c6h,"off the east coast of the Kamchatka Peninsula, Russia"
12,20,150,141,5.1,usp0008c6c,"Maug Islands region, Northern Mariana Islands"
12,50,160,33,5.1,usp0008c6b,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.1,usp0008c70,"near the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.6,usp0008c7n,"off the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,6.2,usp0008c76,"near the east coast of the Kamchatka Peninsula, Russia"
12,30,90,33,5,usp0008c80,Nepal
12,-10,150,155,5.4,usp0008c9k,"New Britain region, Papua New Guinea"
12,50,160,33,5,usp0008c95,"off the east coast of the Kamchatka Peninsula, Russia"
12,-10,170,33,5.7,usp0008c7z,Vanuatu
12,50,160,33,5.6,usp0008c9v,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5.4,usp0008c9x,"off the east coast of the Kamchatka Peninsula, Russia"
12,0,130,63,5.2,usp0008cc5,Molucca Sea
12,50,160,33,5.3,usp0008cb8,"off the east coast of the Kamchatka Peninsula, Russia"
12,50,160,33,5,usp0008cag,"off the east coast of the Kamchatka Peninsula, Russia"
12,-10,160,110,5,usp0008caf,Solomon Islands
12,-20,-70,133,5.7,usp0008cbb,"Potosi, Bolivia"
12,50,-180,33,5,usp0008cdb,"Andreanof Islands, Aleutian Islands, Alaska"
12,60,160,33,5.4,usp0008ccz,"near the east coast of the Kamchatka Peninsula, Russia"
12,0,-80,178,6.4,usp0008cf7,Colombia
12,60,160,33,5.2,usp0008ceq,"near the east coast of the Kamchatka Peninsula, Russia"
12,60,160,33,5.1,usp0008cfn,"near the east coast of the Kamchatka Peninsula, Russia"
