date,latitude,longitude
20200307,44,148
20200707,22,144
20201215,1,125
20200129,-16,-73
20200729,56,163
20210121,1,92
20201007,19,145
20201008,-5,153
20200711,46,151
20210226,31,87
20210128,-5,153
20201127,-53,22
20200820,-56,-27
20210214,12,-73
20200617,32,87
20201108,-58,-7
20201024,-41,-88
20200129,46,-76
20200919,-11,165
20210120,-6,154
20200615,27,58
20201008,38,141
20210204,-53,22
20200121,27,58
20200126,37,5
20200821,52,160
20210117,52,160
20200725,52,160
20201102,52,160
20201206,52,160
20200516,52,160
20200928,52,160
20200818,52,160
20201219,52,160
20200719,52,160
20200515,53,159
20200316,52,160
20201122,52,160
20200114,52,160
20201104,56,164
20200531,52,160
20200208,52,160
20200731,52,160
20201014,-45,-81
20200521,52,160
20200412,52,160
20201125,52,160
20210113,-7,155
20200830,23,124
20200126,-46,-77
20210223,-14,-72
20210222,52,160
20201119,52,160
20200518,45,143
20200423,52,160
20200905,53,160
20200826,52,161
20201202,52,160
20200406,52,160
20200728,52,160
20200303,-15,-71
20200629,53,161
20200312,39,21
20200510,-23,-177
20200618,27,54
20200321,-21,-176
20200616,-21,-176
20200529,-5,152
20200625,41,69
20200401,40,-121
20200415,55,153
20201207,-54,159
20210114,-24,-175
20200721,-12,-15
20200208,52,151
20200301,53,153
20200612,-57,147
20200222,-8,128
20201006,-17,-70
20201020,37,5
20200115,-36,-100
20201003,40,67
20200105,15,54
20200511,9,-83
20200527,-4,152
20200101,52,160
20200707,-54,-136
20200217,43,42
20210102,53,160
20201115,-21,-178
20200322,34,141
20200806,-47,34
20200928,18,121
20200418,-4,99
20210208,-28,-179
20200917,-20,169
20200924,-6,-122
20200203,-23,-177
20210123,7,125
20200330,-7,156
20200511,-11,166
20210121,-57,-142
20210106,24,121
20201109,7,125
20201025,-6,154
20210227,-6,147
20201018,7,125
20200405,12,-88
20200728,-5,102
20210111,45,151
20200504,45,151
20201205,-11,166
20210211,45,151
20201015,17,146
20200213,45,151
20200920,-5,153
20200424,-8,-74
20210130,19,-155
20200904,38,96
20201005,-3,139
20200501,-11,166
20210227,36,140
20200426,37,22
20200411,-7,128
20200813,-6,155
20210217,-24,179
20201107,-16,168
20200607,24,123
20201022,-44,-16
20201025,11,127
20201004,11,127
20200501,11,127
20210118,-21,-68
20200927,-23,-67
20201228,-9,158
20201003,-43,42
20200627,-59,-25
20200207,-26,132
20200206,-18,168
20200918,-2,100
20200730,-22,-69
20210122,-2,-12
20210126,-20,-174
20201109,27,129
20210210,-10,107
20210212,-10,107
20200414,5,-83
20200406,34,25
20210115,12,-87
20200630,-34,179
20201028,12,-87
20201130,-58,158
20200520,18,-99
20200824,-56,-27
20200801,34,25
20210223,-58,158
20200611,34,25
20200523,12,-87
20201005,-8,116
20210120,54,86
20200824,-33,-70
20210114,3,129
20200522,-4,151
20200623,2,-99
20201014,-21,-174
20200615,41,142
20200421,13,144
20200903,44,10
20201007,13,144
20200608,13,144
20201030,-10,161
20201008,7,-82
20200926,-8,116
20200809,10,-85
20200810,-5,151
20210116,32,-41
20210214,-6,149
20200130,11,-43
20200119,-6,149
20201116,9,91
20200918,0,125
20200601,1,127
20200518,-31,59
20200828,11,-42
20200116,24,122
20201222,29,82
20201101,-16,-69
20210225,-50,113
20200209,39,73
20200505,-55,-29
20200308,5,97
20200507,-24,-67
20200429,2,31
20200831,-16,-174
20200409,5,97
20200615,27,55
20200422,5,97
20201110,-36,-103
20200706,-31,-178
20200614,-32,180
20201213,37,70
20201201,37,141
20200917,2,31
20200629,2,31
20200701,-58,-26
20210131,52,-167
20210110,-7,156
20200612,-30,-112
20201110,-3,101
20210301,-24,-66
20200508,-4,154
20201030,51,-180
20200223,-6,150
20201207,13,-89
20201128,-9,113
20201120,17,41
20200808,33,78
20210227,-30,-112
20200205,-3,100
20210203,-3,100
20200509,-3,130
20200129,-32,-179
20200930,-30,-112
20201016,-19,-69
20201119,-19,-69
20201026,50,159
20210103,-15,167
20210127,-29,-176
20200112,-30,-177
20200428,-5,149
20200130,-5,149
20210108,-30,-178
20201215,40,142
20200529,30,142
20201103,13,48
20210118,13,48
20210122,-17,-71
20200113,-6,134
20200101,12,-89
20200728,52,157
20200519,-10,-75
20200102,24,123
20201108,40,142
20200322,-9,68
20210107,-61,-25
20201003,-15,-173
20200528,7,125
20200219,24,122
20201013,43,145
20200327,-63,-63
20210113,-6,155
20200507,-60,-26
20201109,5,98
20200226,-6,130
20200711,-16,-72
20201210,-42,174
20200810,-8,117
20200225,-17,168
20200127,-56,-27
20201107,39,142
20201130,-11,166
20200705,-9,158
20200318,-17,168
20200227,38,142
20200516,-30,-176
20210215,-2,138
20210123,36,142
20201113,-42,174
20201221,-4,135
20201012,-42,174
20201121,-42,174
20200508,44,14
20201128,-6,146
20210126,-42,174
20200109,-3,135
20201120,35,104
20200419,-60,-26
20210123,-1,-16
20200517,-62,-59
20200526,-1,-16
20200122,-46,35
20200527,-35,54
20200105,-1,-16
20200806,35,104
20200427,37,141
20200227,51,-179
20200507,24,122
20201203,-23,-177
20200623,-4,102
20200108,-28,-178
20200519,40,142
20200929,-15,168
20200127,52,160
20200124,-58,-24
20200805,50,-130
20201128,-23,179
20200220,33,142
20200921,13,146
20200325,-7,132
20200620,-21,175
20210112,-58,-25
20201118,-37,177
20200217,-17,-177
20201125,16,-93
20200115,-24,-112
20201127,51,178
20200829,50,156
20201231,-15,-174
20201221,33,76
20200314,24,95
20200613,33,76
20201002,35,138
20201204,-25,-112
20210202,50,-127
20201118,38,142
20201116,-49,-9
20200616,47,145
20210131,-20,-71
20200220,-20,169
20210106,-62,156
20200416,-62,156
20201120,14,-92
20200713,-17,167
20200317,-23,174
20200319,-23,174
20201117,-17,167
20200829,16,-99
20200504,31,86
20200828,-2,140
20200228,39,23
20200515,-9,111
20201216,7,127
20200818,-20,-176
20210124,40,144
20200709,37,141
20200824,28,52
20200318,-29,-178
20200602,30,98
20200308,30,98
20200830,-31,-180
20200102,-7,130
20200323,-57,-142
20200920,-5,-82
20201202,10,-87
20200426,15,-93
20200504,6,-78
20210116,44,143
20200520,17,-98
20201120,-16,-174
20210125,-3,100
20200421,51,178
20210103,0,123
20200407,-6,152
20210220,-1,121
20201127,-8,117
20200525,-42,174
20201022,-42,174
20200113,-42,174
20201030,-42,174
20210122,-42,174
20200517,-42,174
20200409,-42,174
20201229,-42,174
20200321,-42,174
20200713,-1,122
20210117,17,-99
20200208,-29,-71
20201104,-42,174
20201114,5,94
20200801,-21,-174
20200809,-2,139
20201022,-35,54
20210130,51,178
20200510,3,128
20200528,-30,-178
20200115,6,125
20200429,-21,-69
20200423,-6,155
20200402,48,153
20200509,-22,172
20201003,17,-100
20201217,17,-99
20200108,-5,103
20200522,-5,154
20200414,16,-47
20210221,-11,114
20200430,-32,-179
20200817,-22,-69
20200524,-32,-179
20200921,-23,-175
20200826,-33,57
20200502,1,96
20200516,49,156
20200521,45,149
20200306,63,-151
20210124,28,99
20201007,-2,101
20210124,-28,180
20200404,54,-165
20200509,-19,-179
20201003,51,-175
20200803,-4,152
20200710,52,-175
20200504,-18,168
20200910,44,88
20200411,52,-175
20200903,51,-175
20200129,51,-175
20200713,51,-175
20200312,28,99
20201127,51,-175
20200618,28,99
20201015,51,-175
20200223,51,-175
20200520,51,-175
20200728,51,-175
20200813,-4,134
20200825,51,-175
20200822,-7,128
20201010,-29,-176
20210117,42,134
20200228,-5,153
20200603,-7,155
20200602,-34,56
20200126,-34,56
20200327,5,126
20200624,51,-130
20200803,51,-130
20210220,51,-130
20210217,52,-175
20201207,52,-175
20201023,30,139
20201201,51,-175
20201123,51,-130
20210111,-32,-179
20200130,53,-167
20201002,51,-175
20210106,51,-175
20201227,52,-175
20200424,11,-86
20200111,-7,144
20200425,51,-174
20210108,51,-175
20201204,51,-175
20200208,15,-45
20210117,-47,33
20201024,20,122
20200223,15,-92
20200827,14,-92
20210201,-6,130
20200131,-15,-173
20200129,-20,-69
20201011,2,93
20200726,37,70
20200516,23,96
20200228,-11,165
20210127,-11,165
20201018,1,122
20200419,-46,96
20200424,-34,-179
20200909,-20,-173
20200724,1,122
20201030,15,-47
20210107,-5,-105
20200306,13,-90
20201113,52,-171
20201024,-55,-129
20200519,-7,128
20200210,-25,179
20210102,-54,3
20200423,-6,155
20200204,51,-175
20200928,51,-175
20200209,51,-175
20200408,54,168
20200825,52,-175
20201117,39,23
20200208,-56,-124
20200929,-7,129
20200817,42,46
20201107,-15,167
20200811,39,41
20200310,19,146
20200207,16,39
20200610,39,142
20200224,-3,144
20200818,37,141
20200408,38,102
20200627,2,127
20200419,23,96
20200712,30,131
20200320,-52,14
20200708,19,145
20200326,50,179
20201104,-7,120
20200728,-60,-26
20200202,28,-106
20210221,52,174
20200621,-34,-178
20201029,-5,154
20201226,-10,116
20210220,-5,152
20201116,-6,147
20200105,27,66
20201214,27,66
20201209,68,143
20210208,27,65
20200714,25,66
20200810,27,66
20200606,7,60
20201108,27,65
20200211,28,141
20200505,-24,-175
20200609,27,66
20200609,27,65
20200115,53,171
20201010,-23,-68
20201106,-16,-75
20200822,-50,-114
20200407,-4,152
20200124,-50,-114
20201121,14,-93
20200229,58,-33
20201028,-10,161
20200120,14,119
20200629,27,66
20200129,-60,-19
20200417,-17,-174
20200116,-37,-73
20201013,-37,-74
20200415,48,153
20200514,-21,-175
20201104,49,-29
20210118,-31,-178
20200604,-5,149
20200718,56,-35
20200921,53,153
20201208,11,58
20200408,0,-90
20200630,11,58
20200626,-2,139
20210209,55,167
20200426,-30,-178
20200107,27,88
20210116,28,130
20201111,-14,167
20200528,32,104
20201208,-39,78
20200324,2,128
20200731,-31,-178
20210117,-39,78
20210125,-11,122
20210131,52,-173
20210215,-31,-178
20200129,12,142
20200308,46,27
20201125,-41,-85
20200115,-37,-97
20200430,-20,169
20200319,-10,152
20200731,-10,152
20201124,45,150
20200612,-59,149
20200229,-50,120
20200724,-22,-67
20200522,52,-169
20200524,30,130
20201105,-21,-67
20200630,-16,-14
20201209,-10,161
20200822,-6,103
20210110,-31,-178
20200125,36,23
20201204,1,122
20210131,-37,79
20210124,11,-62
20200415,-52,-5
20200118,-19,179
20200327,-54,143
20200415,36,71
20200312,4,96
20200304,-18,-178
20200720,-2,100
20200610,10,124
20200112,10,124
20201208,10,124
20200812,10,124
20200304,10,124
20200829,10,124
20200716,10,124
20201108,10,124
20200513,10,124
20210101,10,124
20200830,10,124
20201028,-19,-63
20200615,10,124
20200204,-15,168
20200823,10,124
20200530,-6,155
20200325,10,124
20201111,10,124
20200428,-24,-176
20200820,-6,155
20201020,10,124
20200127,10,124
20200809,-11,166
20201126,28,67
20210104,-8,155
20210119,-7,155
20200601,26,-110
20210219,10,124
20200825,36,77
20200414,-6,155
20210102,10,124
20200817,-57,-26
20200520,2,-100
20200130,-23,-175
20210226,-23,170
20200501,52,-175
20210111,-38,-75
20200304,35,77
20200122,-10,-13
20200912,5,96
20201019,38,142
20200321,-6,155
20201019,5,126
20200608,10,124
20200304,-23,179
20201215,-23,-177
20200130,3,-31
20210228,51,157
20200411,-31,-178
20200925,-23,-177
20210102,14,93
20210116,5,-78
20200411,-58,-13
20200109,37,145
20200508,-56,-27
20210203,37,145
20200219,-17,-174
20200321,37,145
20200208,37,145
20200710,-1,68
20200704,-19,-174
20200412,37,145
20200217,8,-83
20200716,-11,166
20200818,37,145
20210114,37,145
20200619,76,7
20200221,-6,155
20201021,-56,-27
20210227,-26,-177
20200417,52,-168
20200329,43,131
20200518,-15,-72
20200705,-20,-178
20200606,4,126
20210226,-62,155
20201015,-35,-73
20200905,-15,167
20201217,-35,-73
20200917,-25,180
20200822,-25,-71
20201031,-9,120
20200905,24,121
20200211,-19,65
20201105,45,124
20210209,38,143
20200409,-30,-72
20200909,10,124
20200829,45,148
20200219,-21,-178
20210227,-19,-173
20200211,-24,-113
20200222,-12,167
20200306,-19,-173
20200402,53,-164
20201120,-19,-172
20200411,-19,-173
20200602,38,143
20200330,36,140
20200927,-50,117
20200414,26,128
20200514,-6,149
20200308,-19,-173
20210210,5,123
20201129,-58,-26
20200810,-19,-175
20200414,9,-40
20200719,-6,147
20201201,2,90
20200223,-15,-175
20200825,26,94
20210207,27,129
20201024,-37,-74
20210110,-22,172
20200612,-2,139
20200111,-6,155
20200124,-1,68
20200422,50,-130
20201019,8,138
20200404,-7,129
20200919,-12,167
20200302,36,140
20210211,-28,-177
20210227,-55,-131
20200908,38,69
20200918,25,123
20201021,2,127
20200422,-7,155
20200406,32,-41
20200325,55,162
20201202,32,-40
20200710,32,-41
20210130,-7,156
20201223,52,-179
20201222,2,90
20200719,-60,-47
20200708,41,142
20200309,24,122
20201220,5,94
20200116,29,130
20200129,51,-179
20200505,24,143
20210217,-60,-47
20200326,-60,-46
20200220,-60,-46
20210219,-60,-47
20200801,36,140
20200822,39,142
20210301,-60,-47
20201230,4,90
20201112,-60,-47
20201115,-60,-46
20200922,-60,-45
20200907,-60,-47
20200725,-60,-45
20200516,-60,-47
20201127,-61,-46
20200225,-60,-45
20200719,-61,-45
20200219,-60,-45
20210111,-60,-45
20210115,-60,-43
20200130,-10,-12
20200801,-60,-45
20200110,-61,-44
20200111,-60,-47
20210208,-60,-45
20200714,-60,-46
20201121,-61,-43
20201028,34,137
20200512,-60,-43
20200925,-60,-45
20210125,-30,-180
20210117,-10,124
20201130,-61,-43
20200707,3,128
20200321,-15,-174
20200305,-63,-165
20200101,9,139
20200426,1,97
20200608,9,139
20210109,18,145
20201118,12,95
20200306,-57,-151
20201229,0,123
20200208,42,138
20201229,-58,-25
20200324,34,45
20201215,46,153
20200323,5,93
20200711,-5,154
20200713,34,46
20200511,45,124
20200929,37,87
20200603,34,46
20201202,-17,-177
20201024,56,162
20200510,41,32
20200704,-25,70
20201030,-24,179
20201001,34,46
20200318,34,46
20200609,-22,-179
20200131,52,142
20201010,-10,161
20210125,-54,-55
20210219,38,142
20200406,-54,-54
20201216,-54,-55
20201211,-54,-55
20200915,46,142
20200624,-54,-55
20201216,46,151
20201014,-13,-76
20200607,-3,-80
20210102,52,-174
20200606,-6,151
20200805,-25,70
20200220,42,142
20200227,-25,70
20200330,-12,167
20210118,-25,70
20200221,29,51
20200725,36,140
20200914,0,99
20210127,29,96
20200927,-27,-176
20200907,17,147
20200430,-27,-176
20201209,-1,27
20200305,42,-127
20200721,17,-102
20201128,40,79
20200405,-57,-25
20201003,-7,128
20201127,2,97
20200917,-18,-178
20200312,2,97
20200426,-21,170
20200917,-53,25
20200828,36,142
20200318,7,126
20210220,24,143
20200923,4,127
20210115,-25,178
20210103,-30,-176
20210110,-25,-69
20200416,-11,165
20201228,0,124
20200301,1,127
20200116,40,70
20200121,57,-155
20201211,55,-158
20201127,-34,-73
20210129,-16,168
20200527,44,149
20200917,3,128
20200201,36,142
20200718,39,56
20200608,-16,-173
20200526,-61,-23
20200909,-31,-69
20210102,-6,102
20200523,23,143
20200531,-12,167
20200821,19,-109
20210220,45,148
20200419,13,-89
20200426,-1,121
20200330,-41,-87
20201126,-3,-81
20201202,36,141
20200315,-7,-77
20200707,54,160
20200430,-59,149
20200411,31,110
20200213,-16,168
20201219,-7,103
20210126,-46,166
20210104,-47,-13
20201220,-56,-33
20200316,-10,161
20200923,76,7
20200129,-26,-71
20200610,3,127
20200425,-21,-179
20201007,21,147
20201030,21,147
20200806,49,155
20200806,30,139
20201129,-7,128
20200620,76,7
20200529,21,147
20200405,28,67
20200214,-19,-173
20201021,-7,128
20200214,-24,169
20201219,4,96
20200507,0,125
20200419,36,140
20200629,53,92
20200713,37,71
20200613,-35,-92
20210108,36,141
20210104,3,127
20201101,-11,165
20210215,-22,172
20200720,-11,165
20200317,-46,96
20201017,-46,96
20200910,-46,96
20200723,21,147
20201121,26,-67
20200617,-56,-26
20210225,36,142
20200111,19,39
20200331,36,142
20200602,13,143
20200402,36,142
20201127,-6,152
20210122,40,142
20201006,28,-18
20201110,-24,-175
20200513,36,31
20210201,21,147
20201111,-56,-143
20200921,-18,-174
20200201,21,147
20200401,-1,-15
20201001,1,126
20200907,41,14
20200618,-6,154
20200930,1,126
20200830,10,127
20200915,0,123
20201115,19,120
20200209,19,120
20200416,-16,-173
20200416,19,120
20210128,19,120
20201129,-18,-174
20200516,37,141
20200928,19,120
20200227,19,120
20200802,19,120
20200403,-14,167
20200924,19,120
20201030,10,126
20200928,19,120
20200513,27,54
20210301,19,120
20201117,-22,-176
20200308,-7,156
20200103,-21,-71
20210217,-11,164
20200404,37,143
20201115,57,130
20200110,-6,105
20200906,3,128
20200209,3,128
20201010,-7,128
20201006,5,-77
20200111,-21,-71
20210220,-1,-24
20201106,25,123
20210116,-37,52
20200522,-21,173
20200917,-60,-26
20200202,55,-160
20200927,-21,-70
20200318,-22,-177
20200209,-44,-79
20200614,-4,-106
20200211,-5,-106
20200906,-21,-71
20210111,47,153
20200929,25,123
20200504,-7,105
20200305,42,143
20200103,23,-81
20210126,-20,172
20201208,3,-76
20200219,-3,134
20200510,27,54
20200424,-12,167
20210113,48,154
20200620,-31,-180
20200908,-17,167
20201218,38,21
20210118,15,-92
20201114,25,126
20200311,26,-45
20200105,6,126
20210116,19,-67
20210220,40,53
20201120,-32,-178
20200327,37,72
20200707,-16,-173
20200927,-31,-68
20201213,-54,7
20200317,74,9
20201205,-12,167
20200807,40,143
20201216,1,126
20201204,51,-179
20200708,51,-179
20200516,-54,7
20200214,28,129
20200802,10,-85
20200101,26,-45
20210112,29,142
20201025,26,-44
20200329,-2,140
20201130,-6,149
20201209,-9,-108
20200511,-41,176
20200705,9,138
20200721,-15,-175
20200518,-20,-173
20201215,49,156
20201206,-20,173
20200316,-15,-175
20210216,-7,120
20200801,13,146
20200917,18,120
20200607,13,146
20201211,-8,129
20200319,-7,131
20200704,-21,-174
20201104,-8,109
20200720,-8,109
20200724,-8,156
20200730,-15,-174
20210210,-11,164
20210103,38,20
20200912,-5,134
20200523,14,122
20201120,38,20
20200116,23,96
20200408,38,21
20200226,-17,168
20201216,-4,-81
20201222,-41,-90
20200528,-4,153
20200204,-8,109
20200721,-19,-64
20200121,-12,165
20200309,57,-34
20200811,27,127
20200427,57,-34
20210102,57,-35
20200402,-10,161
20201125,24,94
20210214,-19,-69
20200713,-22,-69
20210227,55,160
20200308,-55,-126
20201229,-57,-27
20200826,51,-178
20201211,-11,166
20200612,-5,-105
20200409,-5,69
20201219,-1,126
20200826,20,120
20201126,12,95
20200227,-34,-178
20210122,27,58
20201003,-33,-178
20200717,-16,-74
20200220,-25,-177
20200918,-7,128
20200405,-5,154
20200813,38,20
20210106,-7,128
20210103,-7,128
20210219,13,144
20200614,-18,-175
20200615,-7,128
20201023,-7,128
20200711,-2,152
20201124,39,142
20200627,-21,-70
20200125,-61,154
20201219,-21,-174
20210301,-20,169
20201209,-22,-178
20210214,-12,166
20200809,-7,129
20201201,25,125
20200813,-15,167
20200130,-30,-178
20200205,38,141
20201204,7,-73
20200701,37,141
20200415,-60,-45
20200524,-10,160
20201201,-15,-72
20200906,-6,154
20201114,-38,-73
20200521,-37,-96
20200710,40,49
20200530,-22,-69
20200912,-21,-174
20201005,-8,125
20210106,34,140
20200329,40,144
20200903,34,89
20200517,36,82
20200303,-6,131
20200618,-15,167
20210124,36,82
20200520,-35,-72
20200707,36,83
20200823,-21,170
20200422,-22,-69
20200523,-6,133
20200918,9,58
20200801,-23,-114
20200313,38,20
20200802,-7,147
20200725,19,120
20200922,-22,-175
20200617,-30,-178
20201018,54,-164
20200207,-32,-72
20200805,7,-72
20201104,15,-59
20210301,-35,-179
20200429,2,123
20200416,-5,154
20201226,-6,148
20201122,18,120
20200117,-5,152
20200515,-14,-76
20201226,10,-70
20200210,52,143
20200125,-32,-179
20200313,-36,-40
20201007,-14,-15
20201223,-31,-178
20201001,-60,-47
20200616,1,97
20201001,1,97
20200627,44,148
20200413,-6,148
20210206,-1,120
20200823,-10,118
20210122,1,126
20200204,4,63
20200709,4,63
20210101,4,63
20201228,4,63
20200221,4,63
20210119,1,121
20200712,-59,-60
20201005,4,63
20210224,0,125
20200224,54,-172
20210119,-59,-60
20200517,-16,-13
20201210,20,120
20200717,7,94
20200217,-53,26
20200703,-28,-177
20200619,32,-40
20200612,13,-88
20201030,-46,-77
20200901,12,-88
20201230,-46,-77
20201225,-21,-174
20200130,0,126
20201210,-46,-77
20210122,-46,-77
20200607,14,-93
20201130,27,127
20210114,-6,155
20200217,14,-93
20200416,26,127
20200211,-33,-72
20200913,-18,-179
20200129,31,141
20200721,-34,-72
20210124,-34,-72
20200726,-6,154
20200129,-15,167
20200407,-15,170
20200501,0,123
20210131,52,176
20200629,-8,117
20200104,19,146
20200307,-33,-71
20201019,-21,-179
20201005,-61,-27
